Cell_Name,Density,Replicate,Drug_Name,Dose,Mitomycin_C,Time,Relative_Wound_Density,Relative_Caspase
KKK_D068,25000,2,Staurosporine,0,Yes,40,87.80111083,166179.0833
KKK_D068,25000,2,Staurosporine,0,Yes,42,88.501595,192514.4833
KKK_D068,25000,2,Staurosporine,0,Yes,44,88.8031075,214683.3583
KKK_D068,25000,2,Staurosporine,0,Yes,46,89.43097917,235736.9917
KKK_D068,25000,2,Staurosporine,0,Yes,48,89.2938225,269442.0917
KKK_D068,25000,2,Staurosporine,0,Yes,50,89.42445583,310019.475
KKK_D068,25000,2,Staurosporine,0,Yes,52,89.60840667,340341.9083
KKK_D068,25000,2,Staurosporine,0,Yes,54,89.76306833,378819.1917
KKK_D068,25000,2,Staurosporine,0,Yes,56,90.42396583,403596.575
KKK_D068,25000,2,Staurosporine,0,Yes,58,90.97681083,436126.9583
KKK_D068,25000,2,Staurosporine,0,Yes,60,91.37756417,469994.75
KKK_D068,25000,2,Staurosporine,0,Yes,62,91.441045,503625.8833
KKK_D068,25000,2,Staurosporine,0,Yes,64,91.2600825,537762.0167
KKK_D068,25000,2,Staurosporine,0,Yes,66,90.8247725,570171.1333
KKK_D068,25000,2,Staurosporine,0,Yes,68,91.44065917,597949.8667
KKK_D068,25000,2,Staurosporine,0,Yes,70,91.20754667,628298.425
KKK_D068,25000,2,Staurosporine,0,Yes,72,91.59407667,663778.5583
KKK_D068,25000,1,Sorafenib,10,No,0,0,5485.42
KKK_D068,25000,1,Sorafenib,10,No,2,6.223029,12341.39
KKK_D068,25000,1,Sorafenib,10,No,4,11.73561,8476.911
KKK_D068,25000,1,Sorafenib,10,No,6,17.03556,9946.393
KKK_D068,25000,1,Sorafenib,10,No,8,21.27648,8150.951
KKK_D068,25000,1,Sorafenib,10,No,10,25.75384,9728.387
KKK_D068,25000,1,Sorafenib,10,No,12,29.16842,11530.76
KKK_D068,25000,1,Sorafenib,10,No,14,30.33338,12352.51
KKK_D068,25000,1,Sorafenib,10,No,16,34.78798,21913.81
KKK_D068,25000,1,Sorafenib,10,No,18,37.91321,26621.95
KKK_D068,25000,1,Sorafenib,10,No,20,40.21911,30721.83
KKK_D068,25000,1,Sorafenib,10,No,22,43.15063,40989.19
KKK_D068,25000,1,Sorafenib,10,No,24,44.95487,59879.45
KKK_D068,25000,1,Sorafenib,10,No,26,47.6347,53956.24
KKK_D068,25000,1,Sorafenib,10,No,28,49.17557,54827.94
KKK_D068,25000,1,Sorafenib,10,No,30,49.87874,66205.79
KKK_D068,25000,1,Sorafenib,10,No,32,51.57035,68253.39
KKK_D068,25000,1,Sorafenib,10,No,34,53.4261,68101.13
KKK_D068,25000,1,Sorafenib,10,No,36,53.21028,74467.43
KKK_D068,25000,1,Sorafenib,10,No,38,54.22709,90716.64
KKK_D068,25000,1,Sorafenib,10,No,40,54.99398,98667.63
KKK_D068,25000,1,Sorafenib,10,No,42,55.19634,114780
KKK_D068,25000,1,Sorafenib,10,No,44,56.53629,118166.3
KKK_D068,25000,1,Sorafenib,10,No,46,56.93158,121469.1
KKK_D068,25000,1,Sorafenib,10,No,48,57.27273,135379.1
KKK_D068,25000,1,Sorafenib,10,No,50,56.99652,163959.8
KKK_D068,25000,1,Sorafenib,10,No,52,57.36083,187481.8
KKK_D068,25000,1,Sorafenib,10,No,54,56.22442,201624.2
KKK_D068,25000,1,Sorafenib,10,No,56,57.21277,214429.1
KKK_D068,25000,1,Sorafenib,10,No,58,57.42911,205995.9
KKK_D068,25000,1,Sorafenib,10,No,60,58.334,234405.5
KKK_D068,25000,1,Sorafenib,10,No,62,58.68052,248988.7
KKK_D068,25000,1,Sorafenib,10,No,64,60.03076,257771.9
KKK_D068,25000,1,Sorafenib,10,No,66,60.52359,266003.1
KKK_D068,25000,1,Sorafenib,10,No,68,60.10207,268484
KKK_D068,25000,1,Sorafenib,10,No,70,60.85985,288772.3
KKK_D068,25000,1,Sorafenib,10,No,72,61.31252,295823.7
KKK_D068,25000,1,Sorafenib,5,No,0,0,5030.88
KKK_D068,25000,1,Sorafenib,5,No,2,11.8809,8509.781
KKK_D068,25000,1,Sorafenib,5,No,4,20.51647,21839.85
KKK_D068,25000,1,Sorafenib,5,No,6,29.24112,20361.18
KKK_D068,25000,1,Sorafenib,5,No,8,37.92693,15788.55
KKK_D068,25000,1,Sorafenib,5,No,10,46.87534,16625.61
KKK_D068,25000,1,Sorafenib,5,No,12,54.54633,17704.03
KKK_D068,25000,1,Sorafenib,5,No,14,59.87481,23338.17
KKK_D068,25000,1,Sorafenib,5,No,16,68.99711,22397.83
KKK_D068,25000,1,Sorafenib,5,No,18,72.37196,24883.06
KKK_D068,25000,1,Sorafenib,5,No,20,75.87788,33002.43
KKK_D068,25000,1,Sorafenib,5,No,22,79.0896,48307.76
KKK_D068,25000,1,Sorafenib,5,No,24,80.39225,60288.87
KKK_D068,25000,1,Sorafenib,5,No,26,82.14297,60162.54
KKK_D068,25000,1,Sorafenib,5,No,28,85.5181,87749.8
KKK_D068,25000,1,Sorafenib,5,No,30,85.7366,77011.15
KKK_D068,25000,1,Sorafenib,5,No,32,85.99763,68286.1
KKK_D068,25000,1,Sorafenib,5,No,34,86.14098,66252.84
KKK_D068,25000,1,Sorafenib,5,No,36,87.50432,65720.95
KKK_D068,25000,1,Sorafenib,5,No,38,90.02986,82307.24
KKK_D068,25000,1,Sorafenib,5,No,40,90.27956,82455.65
KKK_D068,25000,1,Sorafenib,5,No,42,90.77061,91439.14
KKK_D068,25000,1,Sorafenib,5,No,44,91.38098,101954.1
KKK_D068,25000,1,Sorafenib,5,No,46,91.73878,107401.9
KKK_D068,25000,1,Sorafenib,5,No,48,92.90016,117707.1
KKK_D068,25000,1,Sorafenib,5,No,50,93.02689,144413.8
KKK_D068,25000,1,Sorafenib,5,No,52,93.16397,179128.7
KKK_D068,25000,1,Sorafenib,5,No,54,92.87232,206566.6
KKK_D068,25000,1,Sorafenib,5,No,56,92.27362,190213.1
KKK_D068,25000,1,Sorafenib,5,No,58,93.26537,200974.5
KKK_D068,25000,1,Sorafenib,5,No,60,92.90639,231344.4
KKK_D068,25000,1,Sorafenib,5,No,62,94.19178,264214.4
KKK_D068,25000,1,Sorafenib,5,No,64,95.48246,277014.4
KKK_D068,25000,1,Sorafenib,5,No,66,96.02422,272016.7
KKK_D068,25000,1,Sorafenib,5,No,68,97.15874,295791.8
KKK_D068,25000,1,Sorafenib,5,No,70,98.47071,320076.8
KKK_D068,25000,1,Sorafenib,5,No,72,98.91427,362363.5
KKK_D068,25000,1,Sorafenib,2.5,No,0,0,6559.818
KKK_D068,25000,1,Sorafenib,2.5,No,2,10.02005,4553.782
KKK_D068,25000,1,Sorafenib,2.5,No,4,19.15177,4896.822
KKK_D068,25000,1,Sorafenib,2.5,No,6,27.1464,4001.598
KKK_D068,25000,1,Sorafenib,2.5,No,8,35.03477,7477.599
KKK_D068,25000,1,Sorafenib,2.5,No,10,41.19276,9469.294
KKK_D068,25000,1,Sorafenib,2.5,No,12,47.81058,15358.02
KKK_D068,25000,1,Sorafenib,2.5,No,14,57.55078,15407.32
KKK_D068,25000,1,Sorafenib,2.5,No,16,64.56315,15361.56
KKK_D068,25000,1,Sorafenib,2.5,No,18,70.68244,21674.69
KKK_D068,25000,1,Sorafenib,2.5,No,20,74.42503,31293.68
KKK_D068,25000,1,Sorafenib,2.5,No,22,78.58443,41340.29
KKK_D068,25000,1,Sorafenib,2.5,No,24,81.1474,42958.81
KKK_D068,25000,1,Sorafenib,2.5,No,26,83.52909,44878.65
KKK_D068,25000,1,Sorafenib,2.5,No,28,87.49728,53035.07
KKK_D068,25000,1,Sorafenib,2.5,No,30,88.56949,58698.54
KKK_D068,25000,1,Sorafenib,2.5,No,32,90.35479,55637.93
KKK_D068,25000,1,Sorafenib,2.5,No,34,90.94061,58918.96
KKK_D068,25000,1,Sorafenib,2.5,No,36,94.45313,66291.67
KKK_D068,25000,1,Sorafenib,2.5,No,38,95.26952,78365.27
KKK_D068,25000,1,Sorafenib,2.5,No,40,95.69995,83622.85
KKK_D068,25000,1,Sorafenib,2.5,No,42,96.24796,85913.27
KKK_D068,25000,1,Sorafenib,2.5,No,44,96.6877,89631.45
KKK_D068,25000,1,Sorafenib,2.5,No,46,96.81676,107385.1
KKK_D068,25000,1,Sorafenib,2.5,No,48,97.09179,99653.41
KKK_D068,25000,1,Sorafenib,2.5,No,50,96.70812,100053.8
KKK_D068,25000,1,Sorafenib,2.5,No,52,96.67648,109851.5
KKK_D068,25000,1,Sorafenib,2.5,No,54,96.76488,123798.8
KKK_D068,25000,1,Sorafenib,2.5,No,56,96.56448,148957.6
KKK_D068,25000,1,Sorafenib,2.5,No,58,97.03992,155634.5
KKK_D068,25000,1,Sorafenib,2.5,No,60,97.33863,167361.9
KKK_D068,25000,1,Sorafenib,2.5,No,62,97.90704,185970
KKK_D068,25000,1,Sorafenib,2.5,No,64,98.36615,205072.1
KKK_D068,25000,1,Sorafenib,2.5,No,66,98.58883,209991
KKK_D068,25000,1,Sorafenib,2.5,No,68,98.68844,215443.3
KKK_D068,25000,1,Sorafenib,2.5,No,70,98.8925,261300.9
KKK_D068,25000,1,Sorafenib,2.5,No,72,99.5509,284962
KKK_D068,25000,1,Sorafenib,1.25,No,0,0,1880.034
KKK_D068,25000,1,Sorafenib,1.25,No,2,8.263256,587.1481
KKK_D068,25000,1,Sorafenib,1.25,No,4,15.39795,2853.566
KKK_D068,25000,1,Sorafenib,1.25,No,6,23.08132,5221.494
KKK_D068,25000,1,Sorafenib,1.25,No,8,31.07782,5705.681
KKK_D068,25000,1,Sorafenib,1.25,No,10,37.77544,11211.24
KKK_D068,25000,1,Sorafenib,1.25,No,12,46.11763,22041.58
KKK_D068,25000,1,Sorafenib,1.25,No,14,52.58774,16127.08
KKK_D068,25000,1,Sorafenib,1.25,No,16,60.12848,16177.99
KKK_D068,25000,1,Sorafenib,1.25,No,18,67.82492,19959.97
KKK_D068,25000,1,Sorafenib,1.25,No,20,75.04369,18222.38
KKK_D068,25000,1,Sorafenib,1.25,No,22,78.94604,21631.67
KKK_D068,25000,1,Sorafenib,1.25,No,24,82.71902,25886.4
KKK_D068,25000,1,Sorafenib,1.25,No,26,85.76209,31546.64
KKK_D068,25000,1,Sorafenib,1.25,No,28,87.99339,42872.13
KKK_D068,25000,1,Sorafenib,1.25,No,30,88.84984,39721.77
KKK_D068,25000,1,Sorafenib,1.25,No,32,90.1196,45870.39
KKK_D068,25000,1,Sorafenib,1.25,No,34,90.95481,50309.45
KKK_D068,25000,1,Sorafenib,1.25,No,36,91.94909,52563.94
KKK_D068,25000,1,Sorafenib,1.25,No,38,93.52283,56755.83
KKK_D068,25000,1,Sorafenib,1.25,No,40,94.62466,69969.56
KKK_D068,25000,1,Sorafenib,1.25,No,42,95.91604,63152.59
KKK_D068,25000,1,Sorafenib,1.25,No,44,95.00307,68228.91
KKK_D068,25000,1,Sorafenib,1.25,No,46,96.19649,66997.24
KKK_D068,25000,1,Sorafenib,1.25,No,48,96.1518,66590.23
KKK_D068,25000,1,Sorafenib,1.25,No,50,96.59769,81862.53
KKK_D068,25000,1,Sorafenib,1.25,No,52,97.13926,84277.35
KKK_D068,25000,1,Sorafenib,1.25,No,54,96.66986,90558.09
KKK_D068,25000,1,Sorafenib,1.25,No,56,96.95283,105855.4
KKK_D068,25000,1,Sorafenib,1.25,No,58,97.40498,121098.5
KKK_D068,25000,1,Sorafenib,1.25,No,60,97.60868,125557.2
KKK_D068,25000,1,Sorafenib,1.25,No,62,97.91715,146865.8
KKK_D068,25000,1,Sorafenib,1.25,No,64,98.02142,152824
KKK_D068,25000,1,Sorafenib,1.25,No,66,98.20967,183304.1
KKK_D068,25000,1,Sorafenib,1.25,No,68,98.22953,211911
KKK_D068,25000,1,Sorafenib,1.25,No,70,98.45161,254810.9
KKK_D068,25000,1,Sorafenib,1.25,No,72,98.62465,273705.9
KKK_D068,25000,1,Sorafenib,0.625,No,0,0,2425.772
KKK_D068,25000,1,Sorafenib,0.625,No,2,10.70073,3511.771
KKK_D068,25000,1,Sorafenib,0.625,No,4,17.21839,4439.381
KKK_D068,25000,1,Sorafenib,0.625,No,6,27.03055,5942.216
KKK_D068,25000,1,Sorafenib,0.625,No,8,35.64588,13276.25
KKK_D068,25000,1,Sorafenib,0.625,No,10,44.90722,16788.02
KKK_D068,25000,1,Sorafenib,0.625,No,12,54.75893,24668.6
KKK_D068,25000,1,Sorafenib,0.625,No,14,65.07176,27097.76
KKK_D068,25000,1,Sorafenib,0.625,No,16,75.33149,33247.18
KKK_D068,25000,1,Sorafenib,0.625,No,18,83.98378,29280.23
KKK_D068,25000,1,Sorafenib,0.625,No,20,86.82571,34781.44
KKK_D068,25000,1,Sorafenib,0.625,No,22,89.23614,37591.02
KKK_D068,25000,1,Sorafenib,0.625,No,24,90.74761,42960.43
KKK_D068,25000,1,Sorafenib,0.625,No,26,92.17157,46651.53
KKK_D068,25000,1,Sorafenib,0.625,No,28,93.4798,63359.79
KKK_D068,25000,1,Sorafenib,0.625,No,30,94.39405,70146.8
KKK_D068,25000,1,Sorafenib,0.625,No,32,95.01875,62234.8
KKK_D068,25000,1,Sorafenib,0.625,No,34,95.15582,58655.68
KKK_D068,25000,1,Sorafenib,0.625,No,36,95.51165,65037.78
KKK_D068,25000,1,Sorafenib,0.625,No,38,96.51826,72963.63
KKK_D068,25000,1,Sorafenib,0.625,No,40,96.80506,79755.8
KKK_D068,25000,1,Sorafenib,0.625,No,42,97.52571,88183.4
KKK_D068,25000,1,Sorafenib,0.625,No,44,98.5595,99688.7
KKK_D068,25000,1,Sorafenib,0.625,No,46,98.08046,109559.7
KKK_D068,25000,1,Sorafenib,0.625,No,48,98.00722,113713.7
KKK_D068,25000,1,Sorafenib,0.625,No,50,97.63029,118411.7
KKK_D068,25000,1,Sorafenib,0.625,No,52,97.87907,134119.4
KKK_D068,25000,1,Sorafenib,0.625,No,54,98.48737,155138.1
KKK_D068,25000,1,Sorafenib,0.625,No,56,97.98128,176169.4
KKK_D068,25000,1,Sorafenib,0.625,No,58,98.35217,197011.4
KKK_D068,25000,1,Sorafenib,0.625,No,60,98.59888,218664.3
KKK_D068,25000,1,Sorafenib,0.625,No,62,98.07668,203490.2
KKK_D068,25000,1,Sorafenib,0.625,No,64,98.43115,216916.1
KKK_D068,25000,1,Sorafenib,0.625,No,66,98.87308,232610.6
KKK_D068,25000,1,Sorafenib,0.625,No,68,98.86877,248946.6
KKK_D068,25000,1,Sorafenib,0.625,No,70,99.0345,279290.8
KKK_D068,25000,1,Sorafenib,0.625,No,72,99.20153,297573.1
KKK_D068,25000,1,Sorafenib,0.31,No,0,0,4069.433
KKK_D068,25000,1,Sorafenib,0.31,No,2,15.80944,9255.64
KKK_D068,25000,1,Sorafenib,0.31,No,4,30.41923,7945.513
KKK_D068,25000,1,Sorafenib,0.31,No,6,42.99594,12542.16
KKK_D068,25000,1,Sorafenib,0.31,No,8,55.74686,10113.8
KKK_D068,25000,1,Sorafenib,0.31,No,10,68.31824,8036.066
KKK_D068,25000,1,Sorafenib,0.31,No,12,77.55315,10778.45
KKK_D068,25000,1,Sorafenib,0.31,No,14,84.05277,14427.02
KKK_D068,25000,1,Sorafenib,0.31,No,16,89.07151,23293.06
KKK_D068,25000,1,Sorafenib,0.31,No,18,92.31544,31749.83
KKK_D068,25000,1,Sorafenib,0.31,No,20,93.56261,36042.1
KKK_D068,25000,1,Sorafenib,0.31,No,22,94.88378,26726.84
KKK_D068,25000,1,Sorafenib,0.31,No,24,94.35748,31482.36
KKK_D068,25000,1,Sorafenib,0.31,No,26,95.58493,39748.35
KKK_D068,25000,1,Sorafenib,0.31,No,28,95.23295,42671.04
KKK_D068,25000,1,Sorafenib,0.31,No,30,96.05,52301.14
KKK_D068,25000,1,Sorafenib,0.31,No,32,96.39653,59781.32
KKK_D068,25000,1,Sorafenib,0.31,No,34,97.23593,65291.39
KKK_D068,25000,1,Sorafenib,0.31,No,36,98.59671,76891.43
KKK_D068,25000,1,Sorafenib,0.31,No,38,98.48039,80773.31
KKK_D068,25000,1,Sorafenib,0.31,No,40,99.30737,102751.7
KKK_D068,25000,1,Sorafenib,0.31,No,42,99.08575,106251.4
KKK_D068,25000,1,Sorafenib,0.31,No,44,99.03265,108994.5
KKK_D068,25000,1,Sorafenib,0.31,No,46,99.17242,120434.5
KKK_D068,25000,1,Sorafenib,0.31,No,48,99.40908,125911.7
KKK_D068,25000,1,Sorafenib,0.31,No,50,99.46745,132009.7
KKK_D068,25000,1,Sorafenib,0.31,No,52,99.42032,163476.6
KKK_D068,25000,1,Sorafenib,0.31,No,54,99.26569,198902.2
KKK_D068,25000,1,Sorafenib,0.31,No,56,99.59496,227347.8
KKK_D068,25000,1,Sorafenib,0.31,No,58,99.32194,267196.9
KKK_D068,25000,1,Sorafenib,0.31,No,60,99.39497,263631
KKK_D068,25000,1,Sorafenib,0.31,No,62,99.2068,266438.3
KKK_D068,25000,1,Sorafenib,0.31,No,64,99.53793,295697.9
KKK_D068,25000,1,Sorafenib,0.31,No,66,99.75063,335903.5
KKK_D068,25000,1,Sorafenib,0.31,No,68,99.84454,365431.1
KKK_D068,25000,1,Sorafenib,0.31,No,70,99.68676,400707.3
KKK_D068,25000,1,Sorafenib,0.31,No,72,99.68375,462938.6
KKK_D068,25000,1,Sorafenib,0.156,No,0,0,4630.479
KKK_D068,25000,1,Sorafenib,0.156,No,2,6.574358,5533.114
KKK_D068,25000,1,Sorafenib,0.156,No,4,14.37416,4903.912
KKK_D068,25000,1,Sorafenib,0.156,No,6,23.00811,4247.156
KKK_D068,25000,1,Sorafenib,0.156,No,8,32.11173,6150.554
KKK_D068,25000,1,Sorafenib,0.156,No,10,39.57328,9293.827
KKK_D068,25000,1,Sorafenib,0.156,No,12,48.97178,9507.643
KKK_D068,25000,1,Sorafenib,0.156,No,14,57.55354,11027.4
KKK_D068,25000,1,Sorafenib,0.156,No,16,66.36181,16615.78
KKK_D068,25000,1,Sorafenib,0.156,No,18,72.83083,18780.36
KKK_D068,25000,1,Sorafenib,0.156,No,20,77.19769,15961.92
KKK_D068,25000,1,Sorafenib,0.156,No,22,80.39095,23913.72
KKK_D068,25000,1,Sorafenib,0.156,No,24,82.88911,32718.69
KKK_D068,25000,1,Sorafenib,0.156,No,26,84.88301,37767.45
KKK_D068,25000,1,Sorafenib,0.156,No,28,89.106,45450.65
KKK_D068,25000,1,Sorafenib,0.156,No,30,90.05205,51117.02
KKK_D068,25000,1,Sorafenib,0.156,No,32,91.88533,52252
KKK_D068,25000,1,Sorafenib,0.156,No,34,92.36099,53259.85
KKK_D068,25000,1,Sorafenib,0.156,No,36,93.38197,57407.27
KKK_D068,25000,1,Sorafenib,0.156,No,38,93.94975,65833.1
KKK_D068,25000,1,Sorafenib,0.156,No,40,94.30222,71721.18
KKK_D068,25000,1,Sorafenib,0.156,No,42,94.93891,69994.05
KKK_D068,25000,1,Sorafenib,0.156,No,44,95.54002,85566.37
KKK_D068,25000,1,Sorafenib,0.156,No,46,95.61289,99276.86
KKK_D068,25000,1,Sorafenib,0.156,No,48,95.43066,128363.3
KKK_D068,25000,1,Sorafenib,0.156,No,50,95.89825,149384.9
KKK_D068,25000,1,Sorafenib,0.156,No,52,96.26638,171505.4
KKK_D068,25000,1,Sorafenib,0.156,No,54,95.81251,221987.8
KKK_D068,25000,1,Sorafenib,0.156,No,56,96.39901,273223.2
KKK_D068,25000,1,Sorafenib,0.156,No,58,96.03954,316882.8
KKK_D068,25000,1,Sorafenib,0.156,No,60,97.32846,343435.9
KKK_D068,25000,1,Sorafenib,0.156,No,62,96.98504,360923.1
KKK_D068,25000,1,Sorafenib,0.156,No,64,98.15961,397770.5
KKK_D068,25000,1,Sorafenib,0.156,No,66,98.2286,440778.4
KKK_D068,25000,1,Sorafenib,0.156,No,68,98.46149,461257.4
KKK_D068,25000,1,Sorafenib,0.156,No,70,98.43069,489024.2
KKK_D068,25000,1,Sorafenib,0.156,No,72,98.51447,523031.2
KKK_D068,25000,1,Sorafenib,0,No,0,0,7254.961125
KKK_D068,25000,1,Sorafenib,0,No,2,10.39784067,9627.870083
KKK_D068,25000,1,Sorafenib,0,No,4,20.08473083,8090.258667
KKK_D068,25000,1,Sorafenib,0,No,6,30.24821417,10682.40933
KKK_D068,25000,1,Sorafenib,0,No,8,39.28598,12314.1465
KKK_D068,25000,1,Sorafenib,0,No,10,48.69465583,14905.15525
KKK_D068,25000,1,Sorafenib,0,No,12,57.09791667,17399.03117
KKK_D068,25000,1,Sorafenib,0,No,14,65.318885,22140.99583
KKK_D068,25000,1,Sorafenib,0,No,16,72.79130917,26760.69092
KKK_D068,25000,1,Sorafenib,0,No,18,79.57194417,28746.27808
KKK_D068,25000,1,Sorafenib,0,No,20,84.20813,36221.945
KKK_D068,25000,1,Sorafenib,0,No,22,86.86132083,41906.34417
KKK_D068,25000,1,Sorafenib,0,No,24,88.54447667,44786.3875
KKK_D068,25000,1,Sorafenib,0,No,26,90.00828333,47821.7175
KKK_D068,25000,1,Sorafenib,0,No,28,90.93980667,51842.45167
KKK_D068,25000,1,Sorafenib,0,No,30,91.91005667,59835.64
KKK_D068,25000,1,Sorafenib,0,No,32,92.6475325,64227.7625
KKK_D068,25000,1,Sorafenib,0,No,34,93.22923833,69331.81917
KKK_D068,25000,1,Sorafenib,0,No,36,93.96581167,73702.74667
KKK_D068,25000,1,Sorafenib,0,No,38,94.77461583,80259.9925
KKK_D068,25000,1,Sorafenib,0,No,40,95.381665,87001.14083
KKK_D068,25000,1,Sorafenib,0,No,42,95.98583833,99950.51917
KKK_D068,25000,1,Sorafenib,0,No,44,96.4530875,109719.9842
KKK_D068,25000,1,Sorafenib,0,No,46,96.69408833,123905.1267
KKK_D068,25000,1,Sorafenib,0,No,48,97.04081167,139624.565
KKK_D068,25000,1,Sorafenib,0,No,50,97.48225667,154177.0375
KKK_D068,25000,1,Sorafenib,0,No,52,97.78428333,170219.6017
KKK_D068,25000,1,Sorafenib,0,No,54,97.88993083,182120.4667
KKK_D068,25000,1,Sorafenib,0,No,56,98.06290333,202296.5833
KKK_D068,25000,1,Sorafenib,0,No,58,98.0803975,228621.4333
KKK_D068,25000,1,Sorafenib,0,No,60,98.2543575,254131.6083
KKK_D068,25000,1,Sorafenib,0,No,62,98.50300833,289738.15
KKK_D068,25000,1,Sorafenib,0,No,64,98.53299167,322688.375
KKK_D068,25000,1,Sorafenib,0,No,66,98.712465,357414.1
KKK_D068,25000,1,Sorafenib,0,No,68,98.88970417,395290.425
KKK_D068,25000,1,Sorafenib,0,No,70,99.05665583,437767.225
KKK_D068,25000,1,Sorafenib,0,No,72,99.05634667,475205.0333
KKK_D068,25000,1,Staurosporine,10,No,0,0,3983.874
KKK_D068,25000,1,Staurosporine,10,No,2,1.046072,56853.79
KKK_D068,25000,1,Staurosporine,10,No,4,1.235211,140980.5
KKK_D068,25000,1,Staurosporine,10,No,6,1.429704,270910.4
KKK_D068,25000,1,Staurosporine,10,No,8,1.530519,380498.1
KKK_D068,25000,1,Staurosporine,10,No,10,1.372087,430100.8
KKK_D068,25000,1,Staurosporine,10,No,12,1.497851,477408.2
KKK_D068,25000,1,Staurosporine,10,No,14,1.519674,496122
KKK_D068,25000,1,Staurosporine,10,No,16,1.354182,474488.2
KKK_D068,25000,1,Staurosporine,10,No,18,1.528316,464251.8
KKK_D068,25000,1,Staurosporine,10,No,20,1.521257,478406.7
KKK_D068,25000,1,Staurosporine,10,No,22,1.827256,465098.3
KKK_D068,25000,1,Staurosporine,10,No,24,1.622571,437406.3
KKK_D068,25000,1,Staurosporine,10,No,26,1.740749,429759.6
KKK_D068,25000,1,Staurosporine,10,No,28,2.205286,429142.4
KKK_D068,25000,1,Staurosporine,10,No,30,1.763837,419593.3
KKK_D068,25000,1,Staurosporine,10,No,32,2.04776,406101.4
KKK_D068,25000,1,Staurosporine,10,No,34,1.969424,399978.4
KKK_D068,25000,1,Staurosporine,10,No,36,1.836765,381885.4
KKK_D068,25000,1,Staurosporine,10,No,38,1.752339,378622.6
KKK_D068,25000,1,Staurosporine,10,No,40,1.774751,367076.8
KKK_D068,25000,1,Staurosporine,10,No,42,1.50668,355122.8
KKK_D068,25000,1,Staurosporine,10,No,44,1.839815,350565
KKK_D068,25000,1,Staurosporine,10,No,46,2.090872,348071.9
KKK_D068,25000,1,Staurosporine,10,No,48,1.709682,342825.2
KKK_D068,25000,1,Staurosporine,10,No,50,2.005676,347210.6
KKK_D068,25000,1,Staurosporine,10,No,52,1.843078,347491.2
KKK_D068,25000,1,Staurosporine,10,No,54,1.602872,340673.8
KKK_D068,25000,1,Staurosporine,10,No,56,1.659152,340618.8
KKK_D068,25000,1,Staurosporine,10,No,58,1.508313,338518.3
KKK_D068,25000,1,Staurosporine,10,No,60,1.934441,345103.3
KKK_D068,25000,1,Staurosporine,10,No,62,1.718365,349519.9
KKK_D068,25000,1,Staurosporine,10,No,64,1.90935,354147
KKK_D068,25000,1,Staurosporine,10,No,66,1.946636,359782.9
KKK_D068,25000,1,Staurosporine,10,No,68,2.001003,368208.1
KKK_D068,25000,1,Staurosporine,10,No,70,1.495601,369823.4
KKK_D068,25000,1,Staurosporine,10,No,72,1.826166,376382.4
KKK_D068,25000,1,Staurosporine,5,No,0,0,15120.51
KKK_D068,25000,1,Staurosporine,5,No,2,3.080998,60758.88
KKK_D068,25000,1,Staurosporine,5,No,4,4.196967,131720.5
KKK_D068,25000,1,Staurosporine,5,No,6,4.821418,263284.5
KKK_D068,25000,1,Staurosporine,5,No,8,5.852514,349666.1
KKK_D068,25000,1,Staurosporine,5,No,10,6.506613,473453.1
KKK_D068,25000,1,Staurosporine,5,No,12,6.458998,587211.3
KKK_D068,25000,1,Staurosporine,5,No,14,6.503836,701275.3
KKK_D068,25000,1,Staurosporine,5,No,16,6.686368,779483.6
KKK_D068,25000,1,Staurosporine,5,No,18,6.805617,847288.6
KKK_D068,25000,1,Staurosporine,5,No,20,7.108004,868887.9
KKK_D068,25000,1,Staurosporine,5,No,22,7.184682,807589.4
KKK_D068,25000,1,Staurosporine,5,No,24,7.195072,758509.9
KKK_D068,25000,1,Staurosporine,5,No,26,7.313144,698869.7
KKK_D068,25000,1,Staurosporine,5,No,28,7.254239,658174.1
KKK_D068,25000,1,Staurosporine,5,No,30,7.059433,630297.6
KKK_D068,25000,1,Staurosporine,5,No,32,7.335685,599206.3
KKK_D068,25000,1,Staurosporine,5,No,34,7.39808,572671.2
KKK_D068,25000,1,Staurosporine,5,No,36,7.677971,545592.6
KKK_D068,25000,1,Staurosporine,5,No,38,7.516567,521699.3
KKK_D068,25000,1,Staurosporine,5,No,40,7.669117,494517
KKK_D068,25000,1,Staurosporine,5,No,42,7.63458,478057.5
KKK_D068,25000,1,Staurosporine,5,No,44,7.846502,457413.2
KKK_D068,25000,1,Staurosporine,5,No,46,7.893334,439026.2
KKK_D068,25000,1,Staurosporine,5,No,48,7.851327,422891.8
KKK_D068,25000,1,Staurosporine,5,No,50,7.953008,401712.3
KKK_D068,25000,1,Staurosporine,5,No,52,7.976984,393287.4
KKK_D068,25000,1,Staurosporine,5,No,54,7.75798,396038.3
KKK_D068,25000,1,Staurosporine,5,No,56,8.335738,393655.9
KKK_D068,25000,1,Staurosporine,5,No,58,8.315505,391888.7
KKK_D068,25000,1,Staurosporine,5,No,60,8.339014,389638.5
KKK_D068,25000,1,Staurosporine,5,No,62,8.139998,388131.3
KKK_D068,25000,1,Staurosporine,5,No,64,8.279832,386618.7
KKK_D068,25000,1,Staurosporine,5,No,66,8.406288,387595.8
KKK_D068,25000,1,Staurosporine,5,No,68,8.413606,383769.5
